var;DOY;5;10;15;20;25;30;35;40;45;50;55;60;65;70;75;80;85;90;95;100;105;110;115;120;125;130;135;140;145;150
m_NN4;108;8.782666303161798e-07;3.5773624566716556e-07;4.5638638183592435e-07;6.344696590767229e-07;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09;3.125718819111232e-09
HRp;109;22.432173522417408;22.271155322132973;22.78432417570026;22.89402244544514;23.0;23.0;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0
FTSW;109;0.9621449014944939;0.951410354808865;0.9856216117133509;0.992934829696343;1.0000000000000002;1.0000000000000002;1.0;1.0;1.0;1.0;1.0;1.0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002
m_NO3;109;2.4681411196030687e-06;2.0075685636419528e-06;2.6388510293428336e-06;1.0796462649873191e-05;7.894048236370108e-06;6.878429812463172e-06;6.584834401741507e-06;6.455413552285192e-06;6.415013979820047e-06;6.402793051124135e-06;6.399124741847481e-06;6.398020967877013e-06;4.969036880746845e-06;5.581179238171942e-06;5.9824827055876055e-06;6.201417705951866e-06;6.309445335161922e-06;6.359479832756722e-06;6.3816265720124805e-06;6.391079174551994e-06;6.394988188304228e-06;6.3965590675063205e-06;6.39717392108426e-06;6.397408809514054e-06;6.397496569947061e-06;6.39752870305265e-06;6.397540255199492e-06;6.397544340487169e-06;6.3975457640298526e-06;6.397546253563863e-06
m_NN4;109;7.934221735099936e-07;3.319621627437763e-07;4.777452949053487e-07;6.233492995404979e-07;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09;2.4534963273961995e-09
HRp;110;22.117238120088736;22.34480152145058;22.758066037948904;22.904223947289843;23.0;23.0;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0
FTSW;110;0.9411492080059162;0.956320101430039;0.9838710691965937;0.9936149298193231;1.0000000000000002;1.0000000000000002;1.0;1.0;1.0;1.0;1.0;1.0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002
m_NO3;110;2.359956288243578e-06;1.739769563787317e-06;2.530875274903499e-06;1.0922206895563e-05;7.915909658154445e-06;6.890015008141705e-06;6.590072864416015e-06;6.457669783720373e-06;6.4161246466206415e-06;6.403512004988693e-06;6.399719152066877e-06;6.398577252014676e-06;4.964971533305213e-06;5.575134713194608e-06;5.977543498740578e-06;6.198471794062423e-06;6.308088422582261e-06;6.3590831638831265e-06;6.3817327387131655e-06;6.3914272065228795e-06;6.395446209310191e-06;6.397065060771537e-06;6.397700125811814e-06;6.397943271836886e-06;6.398034312410439e-06;6.398067715168431e-06;6.398079747234045e-06;6.398084010049661e-06;6.3980854979917706e-06;6.398086010480364e-06
m_NN4;110;7.613921409899887e-07;3.030743784535414e-07;4.666840264937027e-07;6.228950054970713e-07;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09;1.913727135369036e-09
HRp;111;21.96720784497196;22.245321474760672;22.71812126852607;22.889734703610966;22.99150913390549;23.0;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0
FTSW;111;0.9311471896647978;0.9496880983173785;0.9812080845684049;0.9926489802407312;0.9994339422603659;1.0000000000000002;1.0;1.0;1.0;1.0;1.0;1.0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002
m_NO3;111;2.2610224581218973e-06;1.300599449596939e-06;2.3356591017998927e-06;1.105182439487838e-05;7.940592255984105e-06;6.903919532497014e-06;6.596400650307326e-06;6.460299364033127e-06;6.417299889966019e-06;6.404181041703334e-06;6.400225180527388e-06;6.399033000170953e-06;4.96038349437178e-06;5.5680452349459286e-06;5.9714860939937575e-06;6.19465858925964e-06;6.306162248649387e-06;6.358333816351354e-06;6.381612567786335e-06;6.391613987673844e-06;6.395774001918426e-06;6.3974548440964206e-06;6.398116203432368e-06;6.398370158502708e-06;6.3984655176663845e-06;6.398500601256206e-06;6.398513271979891e-06;6.398517772200196e-06;6.398519346654724e-06;6.39851989010951e-06
m_NN4;111;7.424060479289187e-07;2.496647763697507e-07;4.4001617125286207e-07;6.209793167917306e-07;1.4803162493266205e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09;1.4798308533807353e-09
HRp;112;21.749750961940443;22.26843119022497;22.690772807894128;22.88153039057849;22.98477903416196;23.0;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0
FTSW;112;0.9166500641293631;0.9512287460149983;0.9793848538596087;0.9921020260385662;0.9989852689441309;1.0000000000000002;1.0;1.0;1.0;1.0;1.0;1.0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002
m_NO3;112;2.15915705717413e-06;9.37762921615527e-07;2.0278956785579926e-06;1.1097223520708433e-05;7.969516514931935e-06;6.916025281030049e-06;6.601995276788446e-06;6.462633699932078e-06;6.418328180732439e-06;6.404748436940858e-06;6.400642670465905e-06;6.39940396501249e-06;4.95670570520502e-06;5.562151469128229e-06;5.966302253042921e-06;6.191310966194183e-06;6.304424547617712e-06;6.357624942026714e-06;6.3814627328796926e-06;6.3917399431356115e-06;6.396027668488816e-06;6.397765000517614e-06;6.398450444983783e-06;6.398714347165122e-06;6.39881369790681e-06;6.398850341483283e-06;6.398863607268972e-06;6.398868329501569e-06;6.398869985136336e-06;6.398870557740601e-06
m_NN4;112;7.34375044864254e-07;2.1886279937082105e-07;4.004128344153445e-07;6.112529130877549e-07;1.1302222621325533e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09;1.1291474801629183e-09
HRp;113;21.761140098013108;22.22546403510244;22.670319373330408;22.824418745706076;22.93231759115092;23.0;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0
FTSW;113;0.9174093398675407;0.9483642690068297;0.9780212915553609;0.9882945830470721;0.9954878394100615;1.0000000000000002;1.0;1.0;1.0;1.0;1.0;1.0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002
m_NO3;113;2.095711553091148e-06;6.842036937390033e-07;1.8051999358429168e-06;1.1252216983740417e-05;7.995899930128392e-06;6.9259780146518405e-06;6.6066757577851e-06;6.464600213797058e-06;6.419191883724197e-06;6.405219003388209e-06;6.4009844226305074e-06;6.399705549051233e-06;4.9538435012358445e-06;5.557445702749555e-06;5.962081076964978e-06;6.1885394574061375e-06;6.302963165102191e-06;6.3570157194113194e-06;6.381322074751811e-06;6.391832351622267e-06;6.396228643963688e-06;6.398014215936369e-06;6.398720305742313e-06;6.398992763160221e-06;6.3990955577319095e-06;6.399133551225298e-06;6.399147333390263e-06;6.3991522487892755e-06;6.399153975230991e-06;6.399154573318078e-06
m_NN4;113;7.346449570459592e-07;1.8305012791176707e-07;3.654443681724129e-07;6.059023984332281e-07;8.484587382896001e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10;8.451180985787273e-10
HRp;114;21.819016121900013;22.327631872534532;22.525054147824726;22.75495276670932;22.87558984559073;23.0;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0
FTSW;114;0.921267741460001;0.9551754581689691;0.9683369431883151;0.9836635177806217;0.9917059897060488;1.0000000000000002;1.0;1.0;1.0;1.0;1.0;1.0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002
m_NO3;114;2.053797518488094e-06;4.392657131081983e-07;1.4422871198564343e-06;1.1402023709939621e-05;8.023211300126031e-06;6.9366519116486135e-06;6.6116381235921665e-06;6.466643452301273e-06;6.420041140436938e-06;6.405640552496632e-06;6.401265302435128e-06;6.399942447284533e-06;4.950714817895819e-06;5.5523471351448195e-06;5.957480652432752e-06;6.1854748471215054e-06;6.301297853182983e-06;6.356266161583435e-06;6.381078501652006e-06;6.391841400756887e-06;6.396355703063678e-06;6.3981938261787945e-06;6.398922447272926e-06;6.39920425650328e-06;6.399310821233546e-06;6.3993502946933934e-06;6.399364643772751e-06;6.3993697715249705e-06;6.399371575905232e-06;6.399372202075103e-06
m_NN4;114;7.325908322405552e-07;1.5398297907013132e-07;3.1215197324113245e-07;6.017027548545413e-07;6.335432371691162e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10;6.274741043027743e-10
HRp;115;21.82242901649206;22.302566581896258;22.54243465409331;22.748471723201675;22.808813866192747;23.0;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0
FTSW;115;0.9214952677661374;0.953504438793084;0.969495643606221;0.983231448213445;0.9872542577461836;1.0000000000000002;1.0;1.0;1.0;1.0;1.0;1.0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002
m_NO3;115;2.0121296327023734e-06;2.981723194200125e-07;1.094472971601516e-06;1.155428521697874e-05;8.051245566329827e-06;6.947212487539003e-06;6.616314864830444e-06;6.468532531862587e-06;6.420802204043931e-06;6.4059997500148115e-06;6.4014927964645994e-06;6.400128840255045e-06;4.947487918773276e-06;5.547257776799345e-06;5.952967820466454e-06;6.18249304952288e-06;6.299673878560617e-06;6.355518895480343e-06;6.38081186529746e-06;6.391813571096467e-06;6.396439071701513e-06;6.398326594673892e-06;6.399076354110262e-06;6.399366921557002e-06;6.399477011432429e-06;6.399517866616393e-06;6.399532744254315e-06;6.3995380697467335e-06;6.399539946621014e-06;6.399540598885714e-06
m_NN4;115;7.262727292759758e-07;1.277189590284786e-07;2.627356399062271e-07;5.960498490924386e-07;4.678166788352344e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10;4.590631533454618e-10
HRp;116;21.864849324255434;22.33289909868811;22.493100795053067;22.673599786568378;22.74235378129959;23.0;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0
FTSW;116;0.9243232882836956;0.9555266065792075;0.9662067196702046;0.9782399857712255;0.982823585419973;1.0000000000000002;1.0;1.0;1.0;1.0;1.0;1.0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002
m_NO3;116;1.983676787655527e-06;2.0561505667636925e-07;7.301688279415664e-07;1.1679589870688823e-05;8.083251087538448e-06;6.9632549231150965e-06;6.6240449413792275e-06;6.471679147391473e-06;6.42199866301937e-06;6.406478321626054e-06;6.401730535194523e-06;6.400290282521876e-06;4.943133030270117e-06;5.539837063833105e-06;5.945924766315665e-06;6.1775464406047456e-06;6.2968022434768975e-06;6.354070358233574e-06;6.3801748736404985e-06;6.391590852008505e-06;6.396413010078534e-06;6.39838918644814e-06;6.399177339915415e-06;6.399483984568411e-06;6.399600608894466e-06;6.399644048888331e-06;6.399659923860352e-06;6.399665625489312e-06;6.39966764129812e-06;6.3996683439209645e-06
m_NN4;116;7.160320881463353e-07;1.130720393051955e-07;2.1251067506712075e-07;5.909835546052749e-07;3.421000434897931e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10;3.3129057566430826e-10
HRp;117;21.91098468648159;22.368103232168085;22.520593416404935;22.628513440352176;22.66400574044142;23.0;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0
FTSW;117;0.9273989790987731;0.9578735488112059;0.9680395610936626;0.9752342293568118;0.9776003826960951;1.0000000000000002;1.0;1.0;1.0;1.0;1.0;1.0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002
m_NO3;117;1.959468826436214e-06;1.3164442040633393e-07;4.262248149571169e-07;1.181085374244894e-05;8.123136518145665e-06;6.9742518119505955e-06;6.62896092551231e-06;6.473667999568954e-06;6.422760129065169e-06;6.406790502006286e-06;6.401892489359611e-06;6.400404720981095e-06;4.940150396877256e-06;5.534918481629472e-06;5.941359997070219e-06;6.1743908173605495e-06;6.294992959567335e-06;6.353169701274903e-06;6.379787844658515e-06;6.391464679218527e-06;6.3964102693201015e-06;6.398441962206561e-06;6.3992541147741424e-06;6.399570792818552e-06;6.39969148926415e-06;6.399736537956311e-06;6.39975303291253e-06;6.399758968122722e-06;6.3997610701322275e-06;6.399761803974852e-06
m_NN4;117;7.047985106393223e-07;8.866660694034086e-08;1.6405263708705908e-07;5.874015518827041e-07;2.4993770722902777e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10;2.3781346323458234e-10
HRp;118;21.9819695096535;22.373161438738826;22.546333806555612;22.597725073311125;22.566490793394657;22.987828271210894;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0
FTSW;118;0.9321313006435668;0.958210762582589;0.9697555871037074;0.9731816715540752;0.9710993862263104;0.9991885514140598;1.0;1.0;1.0;1.0;1.0;1.0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002
m_NO3;118;1.933154354447055e-06;9.672742097018437e-08;2.348393796809783e-07;1.1897927957326744e-05;8.168011391400112e-06;6.992052152325893e-06;6.636485613707178e-06;6.476640980961642e-06;6.4238507114864545e-06;6.407193079834378e-06;6.402065027589359e-06;6.400504469763128e-06;4.9353873462178686e-06;5.527185842034049e-06;5.934225405070059e-06;6.1694562898358116e-06;6.292138372453512e-06;6.351712435848422e-06;6.3791188095377655e-06;6.3911956198189345e-06;6.396330414031147e-06;6.398447197838337e-06;6.399296132479308e-06;6.399628187585936e-06;6.39975512478195e-06;6.399802638912171e-06;6.399820084078784e-06;6.399826377314336e-06;6.399828611465101e-06;6.399829393173067e-06
m_NN4;118;6.905717924803464e-07;7.57262115916147e-08;1.311799976759518e-07;5.849968121318357e-07;1.830958562959596e-10;1.7030653608556943e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10;1.7019810449023157e-10
HRp;119;22.14542101615508;22.45137038767448;22.666164549923057;22.687997632836733;22.537981982861105;22.96688626964704;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0
FTSW;119;0.943028067743672;0.9634246925116322;0.9777443033282042;0.9791998421891156;0.9691987988574073;0.9977924179764697;1.0;1.0;1.0;1.0;1.0;1.0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002
m_NO3;119;1.87909729690905e-06;5.41246752356431e-08;1.214981525774931e-07;1.1804062880590067e-05;8.224863667482876e-06;7.029102994388778e-06;6.649381470701545e-06;6.48165995302316e-06;6.425670599832377e-06;6.407827837093875e-06;6.402298318835962e-06;6.400609535874693e-06;4.928195707644217e-06;5.51512734010095e-06;5.92277412085384e-06;6.161329631766858e-06;6.287320355989531e-06;6.349183435184158e-06;6.377907547596012e-06;6.390662935418991e-06;6.396122249957408e-06;6.39838621857149e-06;6.3992992185701305e-06;6.399658218963691e-06;6.399796152370499e-06;6.3998480331528574e-06;6.39986716954826e-06;6.39987410297366e-06;6.3998765744397925e-06;6.399877442460669e-06
m_NN4;119;6.70669891881406e-07;5.26098013976033e-08;1.0035239649171155e-07;5.766797843648989e-07;1.3472174721235958e-10;1.2238930880234453e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10;1.2210138088799195e-10
HRp;120;22.8492868322071;22.622509897882548;22.758723490602843;22.940420238033603;22.916559426594056;22.943919341047106;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0
FTSW;120;0.9899524554804733;0.9748339931921702;0.9839148993735233;0.996028015868907;0.9944372951062708;0.9962612894031407;1.0;1.0;1.0;1.0;1.0;1.0;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002;1.0000000000000002
m_NO3;120;1.731970394940481e-06;4.211793369177934e-08;6.76119391708051e-08;1.1063770369710537e-05;8.26769206237991e-06;7.145026847935774e-06;6.710781911219005e-06;6.507644885264768e-06;6.4355434166006095e-06;6.411300914116934e-06;6.403466971184986e-06;6.401004189629441e-06;4.903938559528947e-06;5.470192136566013e-06;5.8761278872242626e-06;6.125444857287787e-06;6.2644293165789925e-06;6.33632289325845e-06;6.371309753593894e-06;6.3875036324867965e-06;6.394694524951156e-06;6.397777893338754e-06;6.3990606024588745e-06;6.399580089501627e-06;6.39978543173153e-06;6.399864815088554e-06;6.399894882236681e-06;6.399906057518416e-06;6.399910139535979e-06;6.399911606953308e-06
m_NN4;120;6.327789876727533e-07;3.7568602699550174e-08;7.492725213267485e-08;5.562481830209717e-07;9.708129295175931e-11;8.805895209113798e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11;8.759643510371877e-11
HRp;121;22.9498539408096;22.65725326865212;22.725654296893033;22.934913697017866;22.937117907240975;22.95781885613143;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.315068493150683;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0
